search URL:,https://patents.google.com/?q=%28%22beta+distribution%22+OR+%22beta-binomial%22+OR+%22simulation%22%29+AND+%28%22genetic+variant%22+OR+%22genetic+diagnosis%22%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-12136472-B2,"Molecular evidence platform for auditable, continuous optimization of variant interpretation in genetic and genomic testing and analysis ",Laboratory Corporation Of America Holdings,"Alexandre Colavin, Carlos L. Araya, Jason A. Reuter",2017-10-17,2023-09-14,2024-11-05,2024-11-05,https://patents.google.com/patent/US12136472B2/en,https://patentimages.storage.googleapis.com/c8/c7/e0/b2263a08430e9b/US12136472-20241105-D00000.png
EP-2288724-B1,Methods and systems for universal carrier screening ,"Counsyl, Inc.","Balaji S. Srinivasan, Balaji K. Srinivasan, Eric Evans, Ramji Srinivasan, Kumaranayagam Balakrishnan",2008-05-16,2009-05-18,2014-11-12,2014-11-12,https://patents.google.com/patent/EP2288724B1/en,https://patentimages.storage.googleapis.com/18/c0/74/6e783f6a6d098c/imgf0001.png
CA-3225014-A1,Methods for detecting neoplasm in pregnant women ,"Georgina GOLDRING, Wendy DINONNO, Natera, Inc., Wenbo XU, Samantha Leonard, Jeffrey MELTZER","Georgina GOLDRING, Wendy DINONNO, Wenbo XU, Samantha Leonard, Jeffrey MELTZER",2021-08-02,2022-07-29,2023-02-09,,https://patents.google.com/patent/CA3225014A1/en,
CN-113056563-B,Method and system for identifying genetic abnormalities in blood ,拉莫特特拉维夫大学有限公司,"诺姆·舒姆隆, 汤姆·拉比诺维茨",2018-09-03,2019-09-03,2025-02-18,2025-02-18,https://patents.google.com/patent/CN113056563B/en,
RU-2583927-C2,Use of complement pathway inhibitors to treat ocular diseases ,"Дженентек, Инк.","Сек Чунг ФУНГ, Женгбин Яо",2005-11-04,2010-12-21,2016-05-10,2016-05-10,https://patents.google.com/patent/RU2583927C2/en,
US-10235496-B2,Systems and methods for genomic annotation and distributed variant interpretation ,The Scripps Research Institute,Ali Torkamani,2013-03-15,2014-03-07,2019-03-19,2019-03-19,https://patents.google.com/patent/US10235496B2/en,https://patentimages.storage.googleapis.com/35/d7/87/0bf137f1539ba8/US10235496-20190319-D00000.png
US-10741291-B2,Systems and methods for genomic annotation and distributed variant interpretation ,The Scripps Research Institute,Ali Torkamani,2014-03-27,2015-03-26,2020-08-11,2020-08-11,https://patents.google.com/patent/US10741291B2/en,https://patentimages.storage.googleapis.com/fa/92/2c/a79f8a4ee8f1d2/US10741291-20200811-D00000.png
US-10646166-B2,"Personal genome information environment providing device, personal genome information environment providing method, and computer program product ",National Institute Of Japan Science And Technology Agency,Takashi Kido,2012-03-23,2013-03-22,2020-05-12,2020-05-12,https://patents.google.com/patent/US10646166B2/en,https://patentimages.storage.googleapis.com/41/71/30/c2a31aae4ce565/US10646166-20200512-D00000.png
EP-2872529-B1,Therapeutic targets for alzheimer's disease ,The University of Birmingham,Zsuzsanna Nagy,2012-07-11,2013-07-11,2019-01-09,2019-01-09,https://patents.google.com/patent/EP2872529B1/en,https://patentimages.storage.googleapis.com/60/ad/e7/130e810404e09b/imgf0001.png
CN-103789405-B,"Mitochondrial mutations and rearrangement as the diagnostic tool of detection solar radiation, prostate cancer and other cancers ",Mdna生命科学有限公司,"瑞安·帕尔, 罗伯特·塞耶, 加百利·道库博, 珍妮弗·克里德, 克里·鲁宾逊, 安德烈娅·马格拉, 布赖恩·赖古伊, 安德烈·哈博特尔, 马克·比尔克-马金",2005-04-18,2006-04-18,2018-03-30,2018-03-30,https://patents.google.com/patent/CN103789405B/en,
US-2014206552-A1,Methods for preimplantation genetic diagnosis by sequencing ,"Natera, Inc.","Matthew Rabinowitz, Matthew Micah Hill, Bernhard Zimmerman, Johan Baner, Allison Ryan, George Gemelos",2010-05-18,2014-03-25,2014-07-24,,https://patents.google.com/patent/US20140206552A1/en,https://patentimages.storage.googleapis.com/63/cc/f5/d577fc16a351bd/US20140206552A1-20140724-D00001.png
EP-1869605-B1,Genetic diagnosis using multiple sequence variant analysis ,Methexis Genomics N.V.,"Marc Zabeau, Patrick Stanssens, Yannick Gansemans",2005-03-09,2006-03-09,2017-07-19,2017-07-19,https://patents.google.com/patent/EP1869605B1/en,https://patentimages.storage.googleapis.com/45/30/9e/f5dbe722473632/imgf0001.png
CN-101360731-B,Isotope-labeled benzofuran compounds as amyloidogenic protein imaging agents ,联邦高等教育系统-匹兹堡大学,"威廉姆·E.·克伦克, 小切斯特·A.·马西斯",2005-10-11,2006-10-10,2013-01-30,2013-01-30,https://patents.google.com/patent/CN101360731B/en,
CN-110870019-A,Semi-supervised learning for training deep convolutional neural network sets ,因美纳有限公司,"L·孙达拉姆, K-H·法尔, H·高, J·F·麦克雷",2017-10-16,2018-10-15,2020-03-06,,https://patents.google.com/patent/CN110870019A/en,https://patentimages.storage.googleapis.com/8e/00/8e/1fe8ae15fb46b9/HDA0002343036030000011.png
CN-101238222-B,Genetic variants in the TCF7L2 gene as diagnostic markers for risk of type 2 diabetes mellitus ,解码遗传学私营有限责任公司,斯特鲁安·F·A·格兰特,2005-06-20,2006-06-16,2013-04-10,2013-04-10,https://patents.google.com/patent/CN101238222B/en,https://patentimages.storage.googleapis.com/a0/81/44/7fcfd43bd09e09/H200680022129620080425E000011.png
US-11987790-B2,Methods for high-resolution genome-wide functional dissection of transcriptional regulatory regions ,"Massachusetts Institute Of Technology, Beth Israel Deaconess Medical Center","Melina CLAUSSNITZER, Liang He, Manolis Kellis, Xinchen Wang",2017-10-17,2018-10-17,2024-05-21,2024-05-21,https://patents.google.com/patent/US11987790B2/en,https://patentimages.storage.googleapis.com/bc/a8/2f/d9ed76c0104bdd/US11987790-20240521-D00001.png
CN-104732118-B,Allele calls the method with ploidy calling ,纳特拉公司,"M·罗比诺威特茨, G·杰梅罗斯, M·班杰维齐, A·瑞安, J·斯威特凯德-辛格",2008-08-04,2009-08-04,2017-08-22,2017-08-22,https://patents.google.com/patent/CN104732118B/en,
CA-3230790-A1,Methods for non-invasive prenatal testing ,"Natera, Inc., Zachary Demko, Matthew Rabinowitz, George Gemelos","Zachary Demko, Matthew Rabinowitz, George Gemelos",2021-09-01,2022-08-24,2023-03-09,,https://patents.google.com/patent/CA3230790A1/en,
US-2016314245-A1,"Device, system and method for assessing risk of variant-specific gene dysfunction ","Genepeeks, Inc.","Maxwell J. SILVER, Ari Julian SILVER, Lee M. SILVER, Nigel DELANEY",2014-06-17,2016-04-22,2016-10-27,,https://patents.google.com/patent/US20160314245A1/en,https://patentimages.storage.googleapis.com/50/d7/c9/11e5add4fb2c34/US20160314245A1-20161027-D00000.png
US-2016357903-A1,A framework for determining the relative effect of genetic variants ,"University Of Washington Through Its Center For Commercialization, Hudsonsalpha Institute for Biotechnology","Jay Shendure, Gregory M Cooper, Martin Kircher, Daniela Witten",2013-09-20,2014-09-20,2016-12-08,,https://patents.google.com/patent/US20160357903A1/en,https://patentimages.storage.googleapis.com/63/a9/a0/a7b1bb876319ff/US20160357903A1-20161208-D00001.png
CN-103710430-B,Markers for breast cancer ,剑桥企业有限公司,"戴维.考克斯, 丹尼斯.巴林杰, 布鲁斯.庞德, 道格.伊斯顿",2005-11-29,2006-11-29,2016-03-30,2016-03-30,https://patents.google.com/patent/CN103710430B/en,
CN-112074915-B,Visualization of biomedical predictions ,豪夫迈·罗氏有限公司,"T·肖德尔, S·考夫曼, M·邦舒斯, A·斯坦克, M·R·加姆豪森",2018-05-03,2019-04-30,2024-02-02,2024-02-02,https://patents.google.com/patent/CN112074915B/en,
CN-104805198-B,The method for identifying disease risk factors ,金帆德尔制药股份有限公司,艾伦·D·罗塞斯,2008-08-12,2009-08-11,2019-04-26,2019-04-26,https://patents.google.com/patent/CN104805198B/en,
US-2013196862-A1,Informatics Enhanced Analysis of Fetal Samples Subject to Maternal Contamination ,"Natera, Inc.","Matthew Rabinowitz, Johan Baner, George Gemelos, Mathew M. Hill, Stymir Sigurjonsson",2010-05-18,2013-02-28,2013-08-01,,https://patents.google.com/patent/US20130196862A1/en,https://patentimages.storage.googleapis.com/04/02/06/3c3d7335767339/US20130196862A1-20130801-D00001.png
RU-2742606-C2,C5 antibodies and methods for using them ,Чугаи Сейяку Кабусики Кайся,Дзэндзиро Сампэй,2015-12-18,2016-12-16,2021-02-09,2021-02-09,https://patents.google.com/patent/RU2742606C2/en,https://patentimages.storage.googleapis.com/07/89/ba/5087710da63c67/00000021.png
US-2011092763-A1,Methods for Embryo Characterization and Comparison ,"Gene Security Network, Inc.","Matthew Rabinowitz, David S. Johnson, Nigam Shah, George Gemelos",2008-05-27,2009-05-27,2011-04-21,,https://patents.google.com/patent/US20110092763A1/en,https://patentimages.storage.googleapis.com/62/8e/c0/0391879be5b340/US20110092763A1-20110421-D00000.png
CN-103917654-B,Methods and systems for sequencing long nucleic acids ,生捷科技控股公司,"伟·周, 瑞·梅, 菲利普·克洛诺哥拉克, 廖国春, 朱利安·卢卡斯",2011-04-01,2012-04-02,2017-10-27,2017-10-27,https://patents.google.com/patent/CN103917654B/en,
KR-20200057071-A,Methods and compositions for screening and identification of splicing modulators ,"스카이호크 테라퓨틱스, 인코포레이티드","캐슬린 맥카시, 마이클 루지오",2017-09-25,2018-09-25,2020-05-25,,https://patents.google.com/patent/KR20200057071A/en,https://patentimages.storage.googleapis.com/4b/18/7a/d3a74d08abc4be/pct00065.png
US-8463622-B2,Computational systems and methods for health services planning and matching ,The Invention Science Fund I,"Jason Garms, Clarence T. Tegreene, Richard T. Lord, Robert W. Lord, Lowell L. Wood, JR., Chris Demetrios Karkanias, Mark A. Malamud, Edward K. Y. Jung, John D. Rinaldo, Jr., Eric C. Leuthardt, Roderick A. Hyde, Shawn P. Firminger, Royce A. Levien, Kristin M. Tolle",2009-03-10,2011-09-23,2013-06-11,2013-06-11,https://patents.google.com/patent/US8463622B2/en,https://patentimages.storage.googleapis.com/60/2c/ce/b215d73c4ce930/US08463622-20130611-D00000.png
CN-119028454-A,Interpreting gene and genomic variants via a comprehensive computational and experimental deep mutation learning framework ,美国控股实验室公司,"C·L·阿拉亚, J·A·罗伊特, S·R·帕迪格帕蒂, A·科拉温",2017-06-19,2018-06-19,2024-11-26,,https://patents.google.com/patent/CN119028454A/en,
EP-2551356-B1,Method for detecting target base sequence using competitive primer ,"Toppan Printing Co., Ltd.","Yoichi Makino, Akio Yamane, Masato Nakayama",2010-03-24,2011-03-23,2017-06-14,2017-06-14,https://patents.google.com/patent/EP2551356B1/en,https://patentimages.storage.googleapis.com/01/1e/d9/12f9e875d6f0c9/imgf0001.png
US-11279914-B2,Assembly of functionally integrated human forebrain spheroids and methods of use thereof ,The Board Of Trustees Of The Leland Stanford Junior University,"Jimena Andersen, Fikri Birey, Sergiu P. Pasca",2017-03-28,2020-05-27,2022-03-22,2022-03-22,https://patents.google.com/patent/US11279914B2/en,https://patentimages.storage.googleapis.com/54/8a/a4/cac384789f6f51/US11279914-20220322-D00001.png
US-2018119137-A1,"Integrated systems and methods for automated processing and analysis of biological samples, clinical information processing and clinical trial matching ","Driver, Inc.","Tetsuya Matsuguchi, John Alden St. John, Evangelos Pazarentzos, William Polkinghorn, Petros Giannikopoulos",2016-09-23,2017-10-06,2018-05-03,,https://patents.google.com/patent/US20180119137A1/en,https://patentimages.storage.googleapis.com/cc/96/eb/22631d53cfbaca/US20180119137A1-20180503-D00001.png
US-2018089373-A1,"Integrated systems and methods for automated processing and analysis of biological samples, clinical information processing and clinical trial matching ","Driver, Inc.","Tetsuya Matsuguchi, Aleah Fox Caulin, John Alden St. John, Sameer Soi, Erin Caitlin AHMED, Evangelos Pazarentzos, William Polkinghorn, Petros Giannikopoulos",2016-09-23,2017-10-06,2018-03-29,,https://patents.google.com/patent/US20180089373A1/en,https://patentimages.storage.googleapis.com/0b/a2/64/508b9678de9eb2/US20180089373A1-20180329-D00000.png
US-2015154352-A1,System and Methods for Genetic Analysis of Mixed Cell Populations ,"Gigagen, Inc.","David Scott Johnson, Andrea Loehr, Thomas Hunt, Everett Hurteau Meyer, Walter Mathias Howell, Gary Withey",2012-06-21,2013-06-21,2015-06-04,,https://patents.google.com/patent/US20150154352A1/en,https://patentimages.storage.googleapis.com/78/15/62/8f28de3e5f1547/US20150154352A1-20150604-D00000.png
CN-103649959-B,systems that improve healthcare ,美迪生健康有限公司,罗尼·席龙,2011-03-10,2012-03-08,2019-11-19,2019-11-19,https://patents.google.com/patent/CN103649959B/en,
US-2018060482-A1,Interpreting genomic results and providing targeted treatment options in cancer patients ,"Intermountain Invention Management, Llc","Lincoln D. Nadauld, Derrick S. Haslem",2016-08-31,2017-08-31,2018-03-01,,https://patents.google.com/patent/US20180060482A1/en,https://patentimages.storage.googleapis.com/43/28/86/d7b36de87651fc/US20180060482A1-20180301-D00000.png
CN-110832597-A,Variant classifier based on deep neural network ,因美纳有限公司,"A·怀斯, K·M·克鲁雅克",2018-04-12,2019-04-12,2020-02-21,,https://patents.google.com/patent/CN110832597A/en,https://patentimages.storage.googleapis.com/4e/9e/c9/78f48224ed5851/HDA0002343180170000011.png
WO-2022178137-A1,Libraries for identification of genomic variants ,Twist Bioscience Corporation,Leonardo ARBIZA,2021-02-19,2022-02-17,2022-08-25,,https://patents.google.com/patent/WO2022178137A1/en,
US-9879307-B2,Methods of detecting aneuploidy in human embryos ,The Board Of Trustees Of The Leland Stanford Junior University,"Shawn L. Chavez, Kevin E. Loewke, Barry Behr, Renee A. Reijo Pera",2011-02-23,2012-02-23,2018-01-30,2018-01-30,https://patents.google.com/patent/US9879307B2/en,https://patentimages.storage.googleapis.com/8e/ba/c9/39a4bb8840d0e0/US09879307-20180130-D00001.png
ES-2655443-T7,E-selectin antagonist compounds ,Glycomimetics Inc,"John L Magnani, Arun K Sarkar, Myung-Gi Baek, Frank E Anderson, Yanhong Li",2011-12-22,2012-12-21,2021-03-22,2021-03-22,https://patents.google.com/patent/ES2655443T7/en,
US-7795014-B2,Disposable reactor module and detection system ,Instantlabs Medical Diagnostics Corp.,Dongqing Li,2005-10-05,2009-08-04,2010-09-14,2010-09-14,https://patents.google.com/patent/US7795014B2/en,https://patentimages.storage.googleapis.com/9a/4d/63/2e1b6a4ee6c9c9/US07795014-20100914-D00000.png
US-8377683-B2,Zinc oxide-based nanostructure modified QCM for dynamic monitoring of cell adhesion and proliferation ,"Rutgers, The State University Of New Jersey","Yicheng Lu, Pavel Ivanoff Reyes, Nada N. Boustany",2002-06-06,2012-07-23,2013-02-19,2013-02-19,https://patents.google.com/patent/US8377683B2/en,https://patentimages.storage.googleapis.com/50/f4/e3/a32a058f5fe7e7/US08377683-20130219-D00000.png
WO-2021175298-A1,Novel coronavirus detection reagent and detection method ,浙江东方基因生物制品股份有限公司,"陶晔琪, 郭兴中, 陈文�, 方剑秋",2020-03-05,2021-03-04,2021-09-10,,https://patents.google.com/patent/WO2021175298A1/en,https://patentimages.storage.googleapis.com/db/1f/ce/848e9e97722b4f/PCTCN2021079164-appb-300001.png
JP-2021177776-A,Dna polymerase mutants having enhanced template discrimination activity ,"インテグレイテツド・デイー・エヌ・エイ・テクノロジーズ・インコーポレイテツド, Integrated Dna Technologies Inc","マーク・アーロン・ベールケ, Aaron Behlke Mark, ジョゼフ・エイ・ウォルダー, A Walder Joseph, リチャード・オークザージー, Owczarzy Richard, スコット・ディー・ローズ, D Rose Scott, ジョゼフ・アール・ドボシー, R Dobosy Joseph, スーザン・エム・ラップ, M Rupp Susan",2013-11-14,2021-07-30,2021-11-18,,https://patents.google.com/patent/JP2021177776A/en,https://patentimages.storage.googleapis.com/85/b6/25/dc825b858e8512/2021177776-123.png
CN-110198718-B,Methods of treating Alport syndrome using bardoxolone methyl or analogs thereof ,里亚塔医药控股有限责任公司,柯林·J·米尔,2016-11-08,2017-11-08,2023-01-10,2023-01-10,https://patents.google.com/patent/CN110198718B/en,https://patentimages.storage.googleapis.com/dc/30/3f/fcf83b1eede979/HDA0002084002000000011.png
CN-103451086-B,Nucleic acid analysis device and nucleic acid analyzer using the same ,株式会社日立高新技术,"斋藤俊郎, 高桥智, 奈良原正俊",2007-07-20,2008-07-18,2015-03-04,2015-03-04,https://patents.google.com/patent/CN103451086B/en,
US-10301589-B2,"High salinity tolerant microalgae strains, products derived thereform, and methods of producing the same ",Khalifa University of Science and Technology,"Ahmed Husain Al Harethi, Hector Hugo Hernandez",2012-10-19,2016-09-19,2019-05-28,2019-05-28,https://patents.google.com/patent/US10301589B2/en,https://patentimages.storage.googleapis.com/54/25/19/cfd7fe02d59069/US10301589-20190528-D00001.png
JP-2018021068-A,R-spondin translocations and methods for using the same ,"ジェネンテック， インコーポレイテッド, Genentech Inc, ジェネンテック，  インコーポレイテッド","ゾラ モドルーサン，, Modrusan Zora, ゾラ モドルーサン，, ソヴァージュ， フレデリック ジェー． ドゥ, J De Sauvage Frederic, ソヴァージュ，  フレデリック  ジェー． ドゥ, ステファン ダリンク，, Durinck Steffen, ステファン ダリンク，, ソマセカー セシャギリ，, Seshagiri Somasekar, ソマセカー セシャギリ，, エリック ウィリアム スタビスキ，, William Stawiski Eric, エリック  ウィリアム スタビスキ，",2012-02-11,2017-09-14,2018-02-08,,https://patents.google.com/patent/JP2018021068A/en,https://patentimages.storage.googleapis.com/08/20/6a/c9ae6c9bad7b98/2018021068-275.png
