search URL:,https://patents.google.com/?q=%22allele+frequency%22+AND+%28%22disease+probability%22+OR+%22variant+scoring%22+OR+%22genetic+diagnosis%22%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
JP-2005511095-A,Bi-allelic marker of D-amino acid oxidase and use thereof ,セローノ  ジェネティクス  インスティテュート  ソシエテ  アノニム,"コーエン，ダニエル, シュマコフ，イリア",2001-12-12,2002-10-29,2005-04-28,,https://patents.google.com/patent/JP2005511095A/en,
JP-2004313168-A,Nucleic acid molecules that can be used for genetic diagnosis of sensitivity to antihypertensive drugs ,"National Cardiovascular Center, 国立循環器病センター総長, Pharmaceuticals & Medical Devices Agency, 独立行政法人医薬品医療機器総合機構","Kazu Kamiide, 出      計 神, Shin Takiuchi, 内      伸 滝, Masayoshi Yoshii, 井  正  義 吉, Yuhei Kono, 野  雄  平 河, Toshiyuki Miyata, 田  敏  行 宮, Takahiro Iwamoto, 本  隆  宏 岩",2003-02-24,2003-07-25,2004-11-11,,https://patents.google.com/patent/JP2004313168A/en,
WO-2004067763-A2,Genetic diagnosis of alcoholism subtypes ,"The Regents Of The University Of Colorado, A Body Corporate","Boris Tabakoff, Larry Martinez, Paula Hoffman",2003-01-27,2004-01-27,2004-08-12,,https://patents.google.com/patent/WO2004067763A2/en,
JP-2005537010-A,Single nucleotide polymorphism diagnosis of schizophrenia ,ファルマシア・アンド・アップジョン・カンパニー・エルエルシー,"エス． ケイツ，ポール, テン，チ−セ",2002-08-28,2003-08-26,2005-12-08,,https://patents.google.com/patent/JP2005537010A/en,
RU-2762958-C1,Method for predicting the risk of developing coronary heart disease based on genetic testing data ,"Федеральное государственное бюджетное учреждение ""Национальный медицинский исследовательский центр терапии и профилактической медицины"" Министерства здравоохранения Российской Федерации (ФГБУ ""НМИЦ ТПМ"" Минздрава России)","Алексей Николаевич Мешков, Анна Витальевна Киселева, Александра Игоревна Ершова, Анастасия Александровна Жарикова, Василий Евгеньевич Раменский, Евгения Андреевна Сотникова, Юрий Викторович Вяткин, Оксана Михайловна Драпкина",2021-08-30,2021-08-30,2021-12-24,2021-12-24,https://patents.google.com/patent/RU2762958C1/en,https://patentimages.storage.googleapis.com/79/58/4b/a4c73b74b21c83/00000008.png
US-2006147955-A1,Single step detection assay ,"Third Wave Technologies, Inc.","Hatim Allawi, Victor Lyamichev, Vecheslav Elagin, Scott Law, Jeff Hall",2004-11-03,2005-11-03,2006-07-06,,https://patents.google.com/patent/US20060147955A1/en,https://patentimages.storage.googleapis.com/74/58/c2/d5e5c6074888ce/US20060147955A1-20060706-D00000.png
US-5407821-A,Genetic diagnosis of torsion dystonia ,The General Hospital Corporation,"Xandra O. Breakefield, Laurie Ozelius",1989-05-18,1991-07-03,1995-04-18,1995-04-18,https://patents.google.com/patent/US5407821A/en,https://patentimages.storage.googleapis.com/82/b8/ed/233d2dce81c753/US5407821-drawings-page-4.png
JP-2005527904-A,Computer system and method for subdividing complex diseases into constituent diseases ,ロゼッタ  インファーマティクス  エルエルシー,"シャット，エリック，イー．, モンクス，ステファニー，エー．",2002-05-20,2003-05-20,2005-09-15,,https://patents.google.com/patent/JP2005527904A/en,https://patentimages.storage.googleapis.com/d6/d8/8e/9a611bc55009eb/2005527904-33.png
ES-2323445-T3,GEN LSR POLYMORPHIC MARKERS. ,Serono Genetics Institute S.A.,"Marta Blumenfeld, Lydie Bougueleret, Bernard Bihain",1999-02-10,2000-02-08,2009-07-16,2009-07-16,https://patents.google.com/patent/ES2323445T3/en,
WO-0222877-A2,Variants of il-1 beta gene and cd46 gene for diagnosing unexplained recurrent pregnancy loss ,"The Brigham And Women's Hospital, Inc., Dana-Farber Cancer Institute, Inc.","Joseph A. Hill, Zhingang C. Wang, Deborah J. Anderson, Edmond J. Yunis",2000-09-12,2001-09-12,2002-03-21,,https://patents.google.com/patent/WO2002022877A2/en,
NZ-787792-A,Deep learning-based splice site classification ,Illumina Inc,"Kai How Farh, Kishore Jaganathan, Panagiotopoulou Sofia Kyriazopoulou, Jeremy Francis Mcrae",2017-10-16,2018-10-15,2022-05-27,,https://patents.google.com/patent/NZ787792A/en,
EP-2311953-A1,Bone/joint disease susceptibility gene and use thereof ,"Riken, Takeda Pharmaceutical Company Limited","Shiro Ikegawa, Hideki Kizawa, Hideyuki Mototani",2004-08-04,2005-08-03,2011-04-20,,https://patents.google.com/patent/EP2311953A1/en,https://patentimages.storage.googleapis.com/ca/5e/75/9aefdc74e2f6a2/imgf0001.png
JP-2007517515-A,Chromosome 9 polymorphism involved in young gray hair ,ロレアル,"ラシャリエール，  オリヴィエ ドゥ, ジャン−ルイ ブルアン，, クレール ドゥロシュ，, スティリアノス アントナラキス，, エマノイル ダーミッツァキス，",2004-01-15,2005-01-14,2007-07-05,,https://patents.google.com/patent/JP2007517515A/en,https://patentimages.storage.googleapis.com/39/b8/61/d19cead113c185/2007517515-18.png
JP-2006042735-A,Bone and joint disease susceptibility genes and their uses ,"Institute Of Physical & Chemical Research, 独立行政法人理化学研究所, Akihiko Mabuchi, 昭彦 馬淵","Shiro Ikegawa, 志郎 池川, Akihiko Mabuchi, 昭彦 馬淵",2004-08-06,2004-08-06,2006-02-16,,https://patents.google.com/patent/JP2006042735A/en,
JP-WO2004106521-A1,Canine CYP1A2 gene polymorphism ,アステラス製薬株式会社,"大介 天水, 大介 天水, 泰久 福永, 泰久 福永, 清 野口, 清 野口",2003-05-29,2004-05-28,2006-07-20,,https://patents.google.com/patent/JPWO2004106521A1/en,https://patentimages.storage.googleapis.com/af/b7/eb/6e73226769f5be/2004106521-18.png
WO-03101377-A2,Association of snps in the dgcr2 locus and neighboring loci with schizophrenia ,Idgene Pharmaceuticals Ltd.,"Ariel Darvasi, Naomi Zak",2002-06-03,2003-06-03,2003-12-11,,https://patents.google.com/patent/WO2003101377A2/en,
US-2025163512-A1,Methods for simultaneous amplification of target loci ,"Natera, Inc.","Matthew Rabinowitz, Matthew Hill, Bernhard Zimmermann, George Gemelos, Johan Baner, Milena Banjevic, Allison Ryan, Styrmir Sigurjonsson, Zachary Demko",2010-05-18,2025-01-17,2025-05-22,,https://patents.google.com/patent/US20250163512A1/en,https://patentimages.storage.googleapis.com/15/f0/d2/ba6f6cb754efc6/US20250163512A1-20250522-D00001.png
JP-3662585-B2,"Genetic marker traits used jointly for diagnosis of Alzheimer's disease, and diagnostic methods and kits ","アンスティテュ  パストゥール  ドゥ  リール, アンスティテュ  ナシオナル  ドゥ  ラ  サントゥ  エ  ドゥ  ラ  ルシェルシェ  メディカル  （イーエヌエスエーエールエム）","フィリップ アムエル, シャルティエール−アルリン，マリー−クリスティーヌ",1994-03-07,1995-03-06,2005-06-22,2005-06-22,https://patents.google.com/patent/JP3662585B2/en,
JP-WO2001079482-A1,Gene mapping method ,猪子　英俊,猪子　英俊,2000-04-13,2000-10-30,2004-04-30,,https://patents.google.com/patent/JPWO2001079482A1/en,https://patentimages.storage.googleapis.com/fd/69/d8/83eda6ab2f3150/2001079482-11.png
JP-2001510322-A,Treatment of bipolar mood disorder correlated with a marker on the long arm of chromosome 18 (18q) ,"ザ  リージェンツ  オブ  ザ  ユニバーシティ  オブ  カリフォルニア, ザ  ユニバーシティ  オブ  コスタリカ","ビー． フレマー，ネルソン, レオン，ペトロ, アイ． ロイス，ビクター, アー． サントクュェイル，ロデウェイック, エイチ． バロンデス，サミュエル",1996-03-29,1997-03-27,2001-07-31,,https://patents.google.com/patent/JP2001510322A/en,
CN-116013412-A,"Methods, systems and media for detecting fetal de novo mutations ",深圳华大生命科学研究院,"林煜, 高雅, 徐金金, 苏凤侠, 郭亭佑, 鞠佳, 金鑫",2021-10-22,2021-10-22,2023-04-25,,https://patents.google.com/patent/CN116013412A/en,https://patentimages.storage.googleapis.com/31/5c/3d/f1c38aa3b7eed8/HDA0003317113430000011.png
JP-2007097497-A,Intervertebral disc degeneration related disease susceptibility gene and its use ,"Institute Of Physical & Chemical Research, 独立行政法人理化学研究所","Shiro Ikegawa, 志郎 池川",2005-10-05,2005-10-05,2007-04-19,,https://patents.google.com/patent/JP2007097497A/en,
WO-2022261515-A1,Method and system for improved management of genetic diseases ,"Rady Childrens's Hospital Research Center, Alexion Pharmaceuticals, Inc.","Stephen Kingsmore, Narayanan VEERARAGHAVAN, Sebastian LEFEBVRE",2021-06-11,2022-06-10,2022-12-15,,https://patents.google.com/patent/WO2022261515A1/en,
JP-2006042646-A,"Parkinson's disease evaluation method, Parkinson's disease genetic diagnosis method, and Parkinson's disease treatment method ","Tohoku Univ, 国立大学法人東北大学","Ichiro Sora, 一郎 曽良, Hideaki Kobayashi, 秀昭 小林",2004-08-03,2004-08-03,2006-02-16,,https://patents.google.com/patent/JP2006042646A/en,https://patentimages.storage.googleapis.com/e9/a4/8b/87dba34cd3940f/2006042646-3.png
DE-10228081-A1,Procedure for the detection of an increased tumor susceptibility ,InViTek Gesellschaft für Biotechnik & Biodesign mbH,"Axel Meye, Helge Taubert, Timo Hillebrand, Peter Bendzko, Katharina Krueger, Matthias Kappler, Manfred Wirth",2002-06-18,2002-06-18,2004-01-08,,https://patents.google.com/patent/DE10228081A1/en,
AU-2023336046-A1,High-resolution and non-invasive fetal sequencing ,"The Broad Institute, Inc., The General Hospital Corporation","Harrison BRAND, Michael E TALKOWSKI, Christopher Whelan",2022-08-30,2023-08-30,2025-04-17,,https://patents.google.com/patent/AU2023336046A1/en,
CN-117904305-A,Fetal gene defect prediction method ,上海韦翰斯生物医药科技有限公司,"杨敬敏, 吴一鸣, 徐辉, 徐张蓝, 高鹏飞",2022-10-19,2022-10-19,2024-04-19,,https://patents.google.com/patent/CN117904305A/en,
WO-2024157222-A1,Method for identifying genetic variant in an embryo ,Embryome Inc.,"Eric VENNER, Matthew BAINBRIDGE, Jeremy GRUSCHOW",2023-01-26,2024-01-26,2024-08-02,,https://patents.google.com/patent/WO2024157222A1/en,
JP-2006223167-A,Intervertebral disc degeneration related disease susceptibility gene and its use ,"Institute Of Physical & Chemical Research, 独立行政法人理化学研究所","Shiro Ikegawa, 志郎 池川, Shoji Seki, 庄二 関",2005-02-17,2005-02-17,2006-08-31,,https://patents.google.com/patent/JP2006223167A/en,
US-2013116139-A1,Innate immunity markers of cancer ,"La Creis Renee Kidd, Kevin Sean Kimbro","La Creis Renee Kidd, Kevin Sean Kimbro",2010-03-12,2011-03-11,2013-05-09,,https://patents.google.com/patent/US20130116139A1/en,https://patentimages.storage.googleapis.com/47/92/69/9aff4de0bb553b/US20130116139A1-20130509-D00001.png
JP-2006067886-A,Nucleic acid molecules used for genetic diagnosis of susceptibility to dCCB ,"Japan Health Science Foundation, 財団法人ヒューマンサイエンス振興財団","Kazu Kamiide, 出      計 神, Tetsutaro Matayoshi, 吉  哲太郎 又, Shin Takiuchi, 内      伸 滝, Yuhei Kono, 野  雄  平 河, Toshiyuki Miyata, 田  敏  行 宮",2004-09-01,2004-09-01,2006-03-16,,https://patents.google.com/patent/JP2006067886A/en,
WO-2007107785-A2,Genetic markers in the alpha-1-antichymotrypsin (act) gene ,The University Of Nottingham,"Kevin Morgan, Noor Kalsheker",2006-03-20,2007-03-08,2007-09-27,,https://patents.google.com/patent/WO2007107785A2/en,
US-7115393-B2,Melanocortin-1 receptor and methods of use ,"Origene Technologies, Inc.","Youmin Shu, Xuan Li, Anthony C. Yee, Gilbert Jay",2002-04-01,2002-06-10,2006-10-03,2006-10-03,https://patents.google.com/patent/US7115393B2/en,https://patentimages.storage.googleapis.com/2f/54/a5/89cc2572f6aa9b/US07115393-20061003-D00001.png
AU-3450600-A,Cdna for human methylenetetrahydrofolate reductase ,Mcgill University,"Philippe Goyette, Rima Rozen",1999-03-01,2000-02-28,2000-09-21,,https://patents.google.com/patent/AU3450600A/en,
CN-119685461-A,Method or device for detecting CNV and predicting maternal contamination ,序康医疗科技（苏州）有限公司,"万成, 曹江琴, 李团, 马淑杰, 邹央云, 陆思嘉",2024-12-20,2024-12-20,2025-03-25,,https://patents.google.com/patent/CN119685461A/en,
JP-2004000115-A,Method for judging development risk of diabetes ,"Mitsuo Itakura, 板倉　光夫, Sankyo Co Ltd, 三共株式会社","Mitsuo Itakura, 板倉　光夫, Hiroaki Yasukumo, 安雲　浩明, Ichiro Watanabe, 渡辺　一郎",2001-09-07,2002-09-06,2004-01-08,,https://patents.google.com/patent/JP2004000115A/en,
WO-2025102060-A1,Accurate detection of origin of cell-free nucleic acids ,"Caris Mpi, Inc.","Jim ABRAHAM, Matthew James OBERLEY, Jeffrey Swensen, David Spetzler",2023-11-10,2024-11-11,2025-05-15,,https://patents.google.com/patent/WO2025102060A1/en,
JP-3330946-B2,Method for producing single-stranded DNA molecules ,オーキッド・バイオサイエンシーズ・インコーポレイテッド,"ニキフォロフ、テオ, ナップ、マイケル・アール",1993-01-15,1994-01-18,2002-10-07,2002-10-07,https://patents.google.com/patent/JP3330946B2/en,
JP-2004141013-A,Method for judging onset risk to diabetes ,"Mitsuo Itakura, 板倉　光夫, Sankyo Co Ltd, 三共株式会社","Mitsuo Itakura, 板倉　光夫, Hiroaki Yasukumo, 安雲　浩明, Teiichiro Koga, 古賀　貞一郎, Ichiro Watanabe, 渡辺　一郎",2002-10-22,2002-10-22,2004-05-20,,https://patents.google.com/patent/JP2004141013A/en,
CA-2499734-A1,Genetic diagnosis of depression ,"The Regents Of The University Of Colorado, A Body Corporate, Boris Tabakoff, Larry Martinez","Boris Tabakoff, Larry Martinez",2002-09-24,2003-09-24,2004-04-15,,https://patents.google.com/patent/CA2499734A1/en,
FR-2817559-A1,"METHOD FOR DETERMINING ONE OR MORE FUNCTIONAL POLYMORPHISM (S) IN THE NUCLEIC SEQUENCE OF A PRESELECTED FUNCTIONAL ""CANDIDATE"" GENE AND ITS APPLICATIONS ",Genodyssee,Jean Louis Escary,2000-12-06,2000-12-06,2002-06-07,,https://patents.google.com/patent/FR2817559A1/en,
JP-4324472-B2,Atlastin ,ザ  リージェンツ  オブ  ザ  ユニバーシティ  オブ  ミシガン,"ジョン  ケー． フィンク, シンピング ツァオ",2001-09-21,2002-09-13,2009-09-02,2009-09-02,https://patents.google.com/patent/JP4324472B2/en,https://patentimages.storage.googleapis.com/d5/ea/e4/5f0183ea73e11e/0004324472-6.png
US-6130042-A,Compositions and methods for diagnosing periodontal disease ,The United States Of America As Represented By The Department Of Health And Human Services,"Scott R. Diehl, Harvey A. Schenkein, Yue-Fen Wang",1998-03-05,1998-03-05,2000-10-10,2000-10-10,https://patents.google.com/patent/US6130042A/en,https://patentimages.storage.googleapis.com/8e/3e/2b/e24a4ca3ff19cf/US6130042-drawings-page-2.png
CN-118339311-A,Methods for simulating quasi-embryo genotypes and approximating disease risk ,迈欧米公司,"A·库马尔, K·伊姆, M·拉比诺维茨",2021-09-27,2022-09-27,2024-07-12,,https://patents.google.com/patent/CN118339311A/en,
KR-20230138816-A,Novel Biomarker for Diagnosing Charcot-Marie-Tooth Disease Comprising Mutation of NEFL Gene and Uses Thereof ,"사회복지법인 삼성생명공익재단, 공주대학교 산학협력단, 성균관대학교산학협력단, 동아대학교 산학협력단","최병옥, 남수현, 권혜미, 김현수, 김혜진, 정기화, 박환태",2022-03-24,2022-03-24,2023-10-05,,https://patents.google.com/patent/KR20230138816A/en,
JP-WO2020158503-A1,How to determine the risk of developing myopia ,株式会社シード,"信久 水木, 明 目黒, 敬浩 山根, 竹内　正樹",2019-01-31,2020-01-21,2021-10-21,,https://patents.google.com/patent/JPWO2020158503A1/en,
JP-2004024043-A,Genetic diagnosis of alzheimer's disease and nucleic acid molecule used therefor ,"Kokuritsu Seishin Shinkei Center, 国立精神・神経センター総長, Iyakuhin Fukusayou Higai Kyuusai Kenkyu Shinko Chosa Kiko, 医薬品副作用被害救済・研究振興調査機構","Hiroshi Tanahashi, 棚　橋　　　浩, Takeshi Tahira, 田　平　　　武, Takashi Asada, 朝　田　　　隆",2002-06-21,2002-06-21,2004-01-29,,https://patents.google.com/patent/JP2004024043A/en,
KR-20230138820-A,Novel Biomarker for Diagnosing Charcot-Marie-Tooth Disease Comprising Mutation of MPZ Gene and Uses Thereof ,"사회복지법인 삼성생명공익재단, 공주대학교 산학협력단, 성균관대학교산학협력단, 동아대학교 산학협력단","최병옥, 남수현, 권혜미, 김혜진, 정기화, 박환태",2022-03-24,2022-03-24,2023-10-05,,https://patents.google.com/patent/KR20230138820A/en,
WO-9854361-A1,GENE DIAGNOSIS OF DISEASES WHEREIN TNF-$(g)a PROMOTERS PARTICIPATE ,"Shionogi & Co., Ltd.","Shintaro Kamizono, Akira Yamada, Takafumi Higuchi, Hirohisa Kato, Kyogo Itoh, Naoko Seki",1997-05-26,1998-05-25,1998-12-03,,https://patents.google.com/patent/WO1998054361A1/en,
EP-1652936-A2,cDNA for human methylenetetrahydrofolate reductase ,McGILL UNIVERSITY,"Rima Rozen, Philippe Goyette",1999-03-01,2000-02-28,2006-05-03,,https://patents.google.com/patent/EP1652936A2/en,https://patentimages.storage.googleapis.com/04/9b/25/c451eb7f830564/imgf0001.png
CN-117672356-A,Method and system for detecting fetal microdeletion microreplication syndrome through peripheral blood free DNA of pregnant woman ,复旦大学附属妇产科医院,"张硕, 裴真乐, 徐丛剑",2023-10-20,2023-10-20,2024-03-08,,https://patents.google.com/patent/CN117672356A/en,
DE-69834949-T2,DETERMINATION OF THE PREFERENCE POSITION FOR OBSTRUCTIVE LUNG DISEASE BASED ON GENE POLYMORPHISMS OF THE HUMAN AIRWAY TRYPSINE PROTEASE ,Teijin Ltd.,"Teijin Limited Hiroshi Hino-shi EGUCHI, Teijin Limited Kazuyoshi Hino-shi YAMAOKA, Teijin Limited Kenichi Hino-shi MASUDA, School of Medical Sciences Susumu Tokushima-shi YASUOKA",1997-12-16,1998-12-16,2007-05-24,2007-05-24,https://patents.google.com/patent/DE69834949T2/en,
WO-2024173655-A1,Classification of samples based on methylation analysis of dna fragments ,"Foundation Medicine, Inc.","Mark R. Kennedy, Justin NEWBERG",2023-02-16,2024-02-15,2024-08-22,,https://patents.google.com/patent/WO2024173655A1/en,
US-2025191683-A1,Methods and systems for characterizing and treating a disease ,"Foundation Medicine, Inc.","Garrett M. FRAMPTON, Benjamin Kaplan, Smruthy K. SIVAKUMAR, Ethan S. SOKOL",2023-12-11,2024-12-10,2025-06-12,,https://patents.google.com/patent/US20250191683A1/en,https://patentimages.storage.googleapis.com/55/1f/a0/80e9dd45ee5c4a/US20250191683A1-20250612-D00000.png
EP-1687446-A2,Direct nucleic acid detection in bodily fluids ,"Third Wave Technologies, Inc.","Victor Lyamichev, Andrew A. Lukowiak, Nancy Jarvis, Robert Roeven, Jeff G. Hall, Hatim T. Allawi",2003-10-16,2004-10-18,2006-08-09,,https://patents.google.com/patent/EP1687446A2/en,
JP-2006121999-A,Mutant polynucleotide and nucleic acid molecule that can be used for genetic diagnosis of abnormalities in detoxification metabolism caused by CYP2C9 enzyme ,"Kokuritsu Iyakuhin Shokuhin Eisei Kenkyusho, 国立医薬品食品衛生研究所長, Shuhei Iida, 飯田  修平, Tatsuo Yanagawa, 柳川  達生, Kazuko Suzuki, 鈴木  佳寿子","Junichi Sawada, 田  純  一 澤, Ryuichi Hasegawa, 隆  一 長谷川, Masahiro Tougane, 金  正  博 頭, Yoshiaki Saito, 藤  嘉  朗 齋, Kyoko Maekawa, 川  京  子 前, Shuhei Iida, 田  修  平 飯, Tatsuo Yanagawa, 川  達  生 柳, Kazuko Suzuki, 木  佳寿子 鈴",2004-10-29,2004-10-29,2006-05-18,,https://patents.google.com/patent/JP2006121999A/en,
CN-103173542-A,Single nucleotide polymorphic site of galanin gene and applications of polymorphic site ,首都医科大学附属北京安定医院,"王永军, 王传跃, 徐志卿, 张志洋",2013-02-26,2013-02-26,2013-06-26,,https://patents.google.com/patent/CN103173542A/en,
JP-2004097088-A,Genetic diagnosis of hypertension by detecting mutation in SOD3 gene promoter and nucleic acid molecule for use therefor ,"National Cardiovascular Center, 国立循環器病センター総長, Iyakuhin Fukusayou Higai Kyuusai Kenkyu Shinko Chosa Kiko, 医薬品副作用被害救済・研究振興調査機構","Kazu Kamiide, 神　出　　　計, Toshibumi Mannami, 万　波　俊　文, Toshiyuki Miyata, 宮　田　敏　行, Yuhei Kono, 河　野　雄　平, Toshio Ogiwara, 荻　原　俊　男, Masanobu Tomoike, 友　池　仁　暢",2002-09-09,2002-09-09,2004-04-02,,https://patents.google.com/patent/JP2004097088A/en,
WO-0142458-A1,Method of examining vulgar psoriasis ,"Hidetoshi Inoko, Gen Tamiya","Hidetoshi Inoko, Gen Tamiya",1999-12-06,2000-12-06,2001-06-14,,https://patents.google.com/patent/WO2001042458A1/en,
US-2007128597-A1,Single nucleotide polymorphisms sensitively predicting adverse drug reactions (adr) and drug efficacy ,"Stephan Schwers, Harald Kallabis, Udo Stropp","Stephan Schwers, Harald Kallabis, Udo Stropp",2002-08-19,2003-08-18,2007-06-07,,https://patents.google.com/patent/US20070128597A1/en,
KR-102344173-B1,Coronary Disease Prediction methods using clinical and genetic Risk score in Korean and method for suggesting diagnosis related to Coronary Disease ,주식회사 바이오에이지,"서종원, 이은솔",2021-05-03,2021-05-03,2021-12-29,2021-12-29,https://patents.google.com/patent/KR102344173B1/en,https://patentimages.storage.googleapis.com/8d/d3/8f/ecd05df75bced7/112021051172542-pat00043.png
US-6528259-B1,Methods for detecting human methylenetetrahydrofolate reductase allelic variants ,Mcgill University,"Rima Rozen, Philippe Goyette",1994-05-26,2000-09-13,2003-03-04,2003-03-04,https://patents.google.com/patent/US6528259B1/en,https://patentimages.storage.googleapis.com/63/37/9f/a618d597dcbbcc/US06528259-20030304-D00001.png
US-2001025030-A1,cDNA for human methylenetetrahydrofolate reductase and uses thereof ,"Rima Rozen, Jaspreet Sekhon","Rima Rozen, Jaspreet Sekhon",1999-03-01,2000-12-01,2001-09-27,,https://patents.google.com/patent/US20010025030A1/en,https://patentimages.storage.googleapis.com/cb/e2/39/963dfcc0625277/US20010025030A1-20010927-D00001.png
US-2024412808-A1,Detection of cystic fibrosis transmembrane conductance regulator polytg/polyt variations by an ngs-based method ,Laboratory Corporation Of America Holdings,"Qiandong Zeng, Yuanyu Cao",2023-06-08,2024-06-10,2024-12-12,,https://patents.google.com/patent/US20240412808A1/en,https://patentimages.storage.googleapis.com/33/17/d5/c8bb46856beaa9/US20240412808A1-20241212-D00000.png
JP-2005218445-A,"Cultured dermal cell, transplanting material and material for gene analysis using the same and method for preparation of cultured dermal cell ","Technology Seed Incubation Co Ltd, テクノロジーシードインキュベーション株式会社","Masao Kitano, 多  野    征  夫 喜, Taro Shirakawa, 川    太  郎 白, Tomoko Tamaoki, 置    知  子 玉, Yusuke Sasahara, 原    祐  介 笹",2004-01-09,2005-01-11,2005-08-18,,https://patents.google.com/patent/JP2005218445A/en,
US-2022301713-A1,Systems and methods for disease and trait prediction through genomic analysis ,Salk Institute For Biological Studies,"Debha AMATYA, Fred H. Gage",2019-07-12,2020-07-10,2022-09-22,,https://patents.google.com/patent/US20220301713A1/en,https://patentimages.storage.googleapis.com/5b/b9/04/b5eb8e91811604/US20220301713A1-20220922-D00000.png
JP-2005110606-A,Test method for predisposition to hypertensive nephropathy ,"National Cardiovascular Center, 国立循環器病センター総長, Pharmaceuticals & Medical Devices Agency, 独立行政法人医薬品医療機器総合機構","Kazu Kamiide, 計 神出, Shin Takiuchi, 伸 滝内, Tetsutaro Matayoshi, 哲太郎 又吉, Masayoshi Yoshii, 正義 吉井, Giichi Miwa, 宜一 三輪, Yuhei Kono, 雄平 河野, Toshiyuki Miyata, 敏行 宮田",2003-10-09,2003-10-09,2005-04-28,,https://patents.google.com/patent/JP2005110606A/en,
JP-2003000281-A,New polynucleotide and polypeptide of ifn alpha 2 gene ,"Genodyssee, ジェンオディセ","Jean-Louis Escary, エスカリ ジャン−ルイ",2001-03-01,2002-02-28,2003-01-07,,https://patents.google.com/patent/JP2003000281A/en,
WO-2005033338-A1,Method of evaluating risk for viral infection ,"Hitachi Chemical Co., Ltd., Riken","Kazuhiko Obara, Yusuke Nakamura, Mayumi Tamari",2003-10-03,2004-10-04,2005-04-14,,https://patents.google.com/patent/WO2005033338A1/en,
KR-100504004-B1,"Composition for diagnosis of male infertility comprising primers detecting single nucleotide polymorphism at 677th nucleotide of 5,10-methylenetetrahydrofolate reductase gene ",이수만,"이수만, 정유미, 이숙환, 김현주",2003-02-05,2003-02-05,2005-07-27,2005-07-27,https://patents.google.com/patent/KR100504004B1/en,
JP-4444576-B2,Type 2 diabetes related gene ,"独立行政法人理化学研究所, 士郎 前田, 祐輔 中村, 修市 塚田","士郎 前田, 祐輔 中村, 修市 塚田",2002-11-22,2003-03-31,2010-03-31,2010-03-31,https://patents.google.com/patent/JP4444576B2/en,https://patentimages.storage.googleapis.com/61/7c/7f/451a25fcf0e4ae/0004444576-45.png
CN-116935958-A,Variation interpretation acquisition method and device ,上海思路迪生物医学科技有限公司,"何庆仲, 马静, 胡鹏涛, 宋赫, 请求不公布姓名, 杨韩雁",2022-04-07,2022-04-07,2023-10-24,,https://patents.google.com/patent/CN116935958A/en,
MX-PA06004311-A,Direct nucleic acid detection in bodily fluids ,Third Wave Technologies Inc,"G Hall Jeff, T Allawi Hatim, Lyamichev Victor, A Lukowiak Andrew, Jarvis Nancy, Roeven Robert",2003-10-16,2006-04-17,2006-10-17,,https://patents.google.com/patent/MXPA06004311A/en,
CN-1683555-A,A method for predicting the risk of diabetic nephropathy using genetic markers and microarrays ,香港中文大学,"陈重娥, 伍楚贤, 苏咏仪",2004-04-15,2004-04-15,2005-10-19,,https://patents.google.com/patent/CN1683555A/en,https://patentimages.storage.googleapis.com/22/4b/91/5b76d2c3d54f01/A200410033864.X00271.png
CN-119287004-A,A detection reagent and analysis method for embryonic cell copy number variation and gene mutation ,广西壮族自治区生殖医院,"唐纳德·李, 林忠",2024-10-28,2024-10-28,2025-01-10,,https://patents.google.com/patent/CN119287004A/en,
CN-1683558-A,Polymorphism detection method and application of schizophrenia related gene MPZI1 ,上海交通大学,"贺林, 贺光, 刘信民, 冯国鄞",2005-02-24,2005-02-24,2005-10-19,,https://patents.google.com/patent/CN1683558A/en,
WO-02066639-A1,Brain aneurysm-sensitive gene ,"Otsuka Pharmaceutical Co., Ltd.",Ituro Inoue,2001-02-20,2002-02-01,2002-08-29,,https://patents.google.com/patent/WO2002066639A1/en,
WO-2023018312-A1,Snp for diagnosis of drug hypersensitivity and diagnostic method using same ,"재단법인 아산사회복지재단, 울산대학교 산학협력단",김태범,2021-08-13,2022-08-12,2023-02-16,,https://patents.google.com/patent/WO2023018312A1/en,https://patentimages.storage.googleapis.com/f4/c1/1f/6f3bfa7a44f276/PCTKR2022012149-appb-img-000001.png
WO-2023248230-A1,Assessment of relative quantitative effect of somatic point mutations at the individual tumor level for prioritization ,Hadasit Medical Research Services And Development Ltd,"Shai ROSENBERG, Jakob LANDAU (Kobi)",2022-06-22,2023-06-22,2023-12-28,,https://patents.google.com/patent/WO2023248230A1/en,
CN-118197523-A,Method and system for generating gene comparison table and generating prognosis rehabilitation report ,深圳百人生物科技有限公司,"赵梓丞, 王轶男",2024-02-29,2024-02-29,2024-06-14,,https://patents.google.com/patent/CN118197523A/en,
JP-2003310284-A,"Method for discriminating risk of liver disorder caused by administration of diabete mellitus-treating agent, and kit for the same purpose ","Sankyo Co Ltd, 三共株式会社","Hideyuki Haruyama, 英幸 春山, Teiichiro Koga, 貞一郎 古賀, Ichiro Watanabe, 一郎 渡辺",2002-01-30,2003-01-24,2003-11-05,,https://patents.google.com/patent/JP2003310284A/en,
